python /home/drr342/dl/assignments/hw3/examples/word_language_model/main.py --data /home/drr342/dl/assignments/hw3/examples/word_language_model/data/wikitext-2 --save /home/drr342/dl/assignments/hw3/models/LSTM'_'100'_'2'_'16.pt --cuda --model LSTM --epochs 10 --emsize 100 --nlayers 2 --bptt 16

| epoch   1 |   200/ 6526 batches | lr 20.00 | ms/batch 26.17 | loss  7.67 | ppl  2141.57
| epoch   1 |   400/ 6526 batches | lr 20.00 | ms/batch 25.21 | loss  6.92 | ppl  1008.05
| epoch   1 |   600/ 6526 batches | lr 20.00 | ms/batch 25.14 | loss  6.63 | ppl   758.68
| epoch   1 |   800/ 6526 batches | lr 20.00 | ms/batch 25.14 | loss  6.42 | ppl   613.02
| epoch   1 |  1000/ 6526 batches | lr 20.00 | ms/batch 25.24 | loss  6.26 | ppl   520.80
| epoch   1 |  1200/ 6526 batches | lr 20.00 | ms/batch 25.18 | loss  6.13 | ppl   459.99
| epoch   1 |  1400/ 6526 batches | lr 20.00 | ms/batch 25.26 | loss  5.99 | ppl   398.88
| epoch   1 |  1600/ 6526 batches | lr 20.00 | ms/batch 25.34 | loss  5.95 | ppl   385.18
| epoch   1 |  1800/ 6526 batches | lr 20.00 | ms/batch 25.25 | loss  5.93 | ppl   377.73
| epoch   1 |  2000/ 6526 batches | lr 20.00 | ms/batch 25.27 | loss  5.87 | ppl   354.67
| epoch   1 |  2200/ 6526 batches | lr 20.00 | ms/batch 25.30 | loss  5.87 | ppl   352.87
| epoch   1 |  2400/ 6526 batches | lr 20.00 | ms/batch 25.33 | loss  5.82 | ppl   335.96
| epoch   1 |  2600/ 6526 batches | lr 20.00 | ms/batch 25.30 | loss  5.78 | ppl   324.26
| epoch   1 |  2800/ 6526 batches | lr 20.00 | ms/batch 25.33 | loss  5.78 | ppl   324.23
| epoch   1 |  3000/ 6526 batches | lr 20.00 | ms/batch 25.28 | loss  5.71 | ppl   302.67
| epoch   1 |  3200/ 6526 batches | lr 20.00 | ms/batch 25.31 | loss  5.70 | ppl   299.01
| epoch   1 |  3400/ 6526 batches | lr 20.00 | ms/batch 25.21 | loss  5.79 | ppl   327.46
| epoch   1 |  3600/ 6526 batches | lr 20.00 | ms/batch 25.38 | loss  5.67 | ppl   289.33
| epoch   1 |  3800/ 6526 batches | lr 20.00 | ms/batch 25.38 | loss  5.60 | ppl   270.49
